Year,Month,State,Genus Species,Serotype or Genotype,Etiology Status,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,Contaminated Ingredient
2014,3,Wisconsin,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Restaurant - Sit-down dining,7,0,0,,
2014,4,Wisconsin,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Restaurant - Sit-down dining,4,0,0,,
2014,3,Wisconsin,Norovirus Genogroup I,GI_3B,Confirmed,Private home/residence,6,0,0,,
2014,5,Florida,Ciguatoxin,,Confirmed,Private home/residence,2,0,0,"fish, reef unspecified","fish, reef unspecified"
2014,5,Ohio,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,0,"pizza, meat and vegetable",
2014,4,New Hampshire,,,,Restaurant - Sit-down dining,3,0,0,rice,
2014,2,South Carolina,Salmonella enterica,Typhimurium,Confirmed,Caterer (food prepared off-site from where served),7,2,0,,
2014,3,South Carolina,Clostridium perfringens,,Suspected,Caterer (food prepared off-site from where served),70,0,0,,
2014,5,Texas,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,0,"pizza, cheese",
2014,5,Alaska,Clostridium perfringens,,Suspected,Private home/residence,12,0,0,,
2014,1,Massachusetts,Salmonella enterica,Schwarzengrund,Confirmed,Private home/residence,4,,0,,
2014,5,Ohio,,,,Restaurant - Sit-down dining,24,0,0,"rice, white",
2014,2,New Mexico,Norovirus unknown,,Suspected,Restaurant - other or unknown type,15,0,0,,
2014,5,Illinois,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,9,0,0,chicken salad,
2014,5,Illinois,Norovirus Genogroup I,,Suspected,Private home/residence; Caterer (food prepared off-site from where served),8,1,0,,
2014,5,Illinois,Norovirus Genogroup I,,Suspected,Restaurant - Sit-down dining,7,1,0,,
2014,5,Illinois,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),8,0,0,,
2014,5,Florida,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4,0,0,,
2014,5,Virginia,Other - Bacterium,,Suspected,Other (describe in remarks),32,0,0,"chocolate milk, pasteurized; milk, 2% milk pasteurized","milk; milk, 2% milk pasteurized"
2014,5,Ohio,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,0,salad,
2014,5,Connecticut,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,8,3,0,chicken,chicken
2014,5,Alaska,Norovirus Genogroup II,,Confirmed,Private home/residence; Grocery store,17,2,0,,
2014,5,Minnesota,Norovirus Genogroup II,,Confirmed,Banquet Facility (food prepared and served on-site),39,1,0,potato salad,
2014,5,Minnesota,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,0,tuna burger,tuna
2014,4,Puerto Rico,,,,Caterer (food prepared off-site from where served),33,0,0,,
2014,5,Florida,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,0,"soup, clam chowder; garden salad",
2014,5,New York,Salmonella enterica,Hartford,Confirmed,Restaurant - Sit-down dining,2,0,0,,
2014,5,Texas,,,,Restaurant - Sit-down dining,4,0,0,"cucumber salad; chicken, bbq",
2013,6,California,,,,Restaurant - Sit-down dining,4,0,0,,
2014,2,California,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,24,2,1,lettuce based salads,
2014,3,California,Norovirus unknown,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0,0,"sandwich, unspecified",lettuce
2014,5,Texas,,,,Restaurant - Sit-down dining,5,0,0,charro beans,
2014,5,Iowa,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,5,0,0,,
2014,4,Florida,,,,Restaurant - Sit-down dining,3,0,0,,
2014,5,Florida,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,6,0,0,,
2014,3,Pennsylvania,,,,Restaurant - other or unknown type,3,0,0,,
2014,5,Florida,,,,Restaurant - Sit-down dining,3,0,0,,
2014,5,Rhode Island,Norovirus unknown,,Suspected,Restaurant - other or unknown type,5,0,0,,
2013,3,Nebraska,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Sit-down dining,64,2,0,"quesadillas; chicken; cheese; tortilla, unspecified; cilantro, unspecified",
2013,2,Nebraska,,,,Restaurant - Sit-down dining,7,6,0,,
2014,5,Illinois,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,2,0,0,,
2014,5,Illinois,Shigella flexneri,,Confirmed,,8,4,0,,
2014,3,Colorado,Other - Bacterium,,Suspected,Restaurant - Sit-down dining,3,0,0,,
2014,5,Oklahoma,Salmonella enterica,Heidelberg,Confirmed,Caterer (food prepared off-site from where served),19,1,0,"chicken, smoked",chicken
2014,5,Virginia,Salmonella enterica,Typhimurium,Confirmed,Grocery store; Other (describe in remarks),4,0,0,"ground beef, hamburger; chips; lemonade, unspecified",ground beef
2014,6,New York,,,,Private home/residence,3,1,0,swai fish stew,"fish,other"
2014,6,Ohio,Clostridium perfringens,,Confirmed,Banquet Facility (food prepared and served on-site),8,0,0,shredded chicken,
2014,4,Indiana,Bacillus cereus,,Suspected,Unknown,4,0,0,,
2014,1,Colorado,Norovirus,,Confirmed,Restaurant - Sit-down dining,46,0,0,,
2014,6,Florida,Ciguatoxin,,Confirmed,Restaurant - Sit-down dining,5,0,0,"fish, amberjack","fish, amberjack"
2014,5,Minnesota,Campylobacter jejuni,,Confirmed,Private home/residence,9,2,0,raw milk,raw milk
2014,5,Texas,Norovirus Genogroup II,unknown,Confirmed,,11,0,0,chili con queso,cheddar cheese
2014,6,Texas,,,,Restaurant - Sit-down dining,2,0,0,"shrimp, raw; pork; eggs, other",shrimp; pork; egg
2014,5,Illinois,Salmonella enterica,Typhimurium,Confirmed,Grocery store,19,8,0,deli products; chicken,
2014,5,Texas,,,,,2,0,0,shrimp dishes,"cheese, unspecified; shrimp"
2014,5,California,Scombroid toxin,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,0,"fish, mackeral",
2013,11,Alaska,Salmonella enterica,Enteritidis,Confirmed,,4,0,0,chicken,chicken
2014,6,Minnesota,Other - Chemical/Toxin,,Confirmed,Private home/residence,2,0,0,"fish, puffer unspecified","fish, puffer unspecified"
2014,2,Maryland,,,,Restaurant - Sit-down dining,7,0,0,,
2014,5,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Banquet Facility (food prepared and served on-site),33,0,0,,
2014,3,Maryland,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,0,,
2014,4,Maryland,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Restaurant - Sit-down dining,10,0,0,,
2014,5,Maryland,,,,Restaurant - Sit-down dining,6,0,0,,
2014,5,Maryland,Campylobacter jejuni; Campylobacter coli,,Confirmed; Confirmed,Restaurant - Sit-down dining,4,0,0,"pate, chicken liver","liver, chicken"
2014,6,Virginia,Norovirus Genogroup I,GI_3B,Confirmed,Private home/residence; Grocery store,47,0,0,,
2014,2,Michigan,,,,Restaurant - Sit-down dining,2,0,0,,
2014,2,Michigan,,,,Other (describe in remarks),4,0,0,"tortilla, unspecified",
2014,6,New York,Clostridium botulinum,,Confirmed,Private home/residence,2,2,0,spaghetti sauce w/ peas and meat,
2014,3,Michigan,,,,Unknown,2,0,0,,
2014,3,Michigan,,,,Restaurant - Sit-down dining,2,0,0,,
2014,3,Michigan,,,,Restaurant - Sit-down dining,2,1,0,"sushi, unspecified",
2014,4,Michigan,,,,Restaurant - Sit-down dining,2,0,0,,
2014,3,Michigan,,,,Restaurant - Sit-down dining,10,0,0,,
2014,3,Michigan,,,,Caterer (food prepared off-site from where served),6,0,0,,
2014,4,Michigan,,,,Restaurant - Sit-down dining,4,0,0,,
2014,6,Ohio,Norovirus,,Suspected,Restaurant - Sit-down dining,5,0,0,,
2014,6,New York,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,0,"tuna, raw","fish, tuna"
2014,6,South Carolina,Norovirus Genogroup II,,Suspected,,26,0,0,"chips, tortilla",
2014,6,Maryland,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,8,0,0,"pork, bbq",
2014,5,Maryland,,,,Caterer (food prepared off-site from where served),18,0,0,,
2014,5,Maryland,,,,Restaurant - Sit-down dining,5,0,0,"rice, fried rice",
2014,5,California,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),26,1,0,,
2014,6,New York,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,11,0,0,,
2014,4,Massachusetts,Salmonella enterica,Berta,Confirmed,,30,,0,,
2014,6,Florida,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,8,0,0,"lettuce, unspecified; guacamole, unspecified",
2014,6,Florida,Salmonella enterica,Enteritidis,Confirmed,Prison/jail,4,4,0,chicken,chicken
2014,6,Illinois,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Private home/residence,11,1,0,,
2014,6,Illinois,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,7,0,0,,
2014,4,Michigan,Clostridium perfringens,,Confirmed,Restaurant - Sit-down dining,39,0,0,burritos,beans
2014,4,Michigan,,,,Restaurant - Sit-down dining,6,0,0,,
2014,3,Michigan,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,2,0,0,raw milk,"milk, unpasteurized"
2014,6,Minnesota,Norovirus Genogroup II,,Suspected,Caterer (food prepared off-site from where served),14,0,0,ice,
2014,6,Arkansas,Shigella sonnei,,Confirmed,Office/indoor workplace,269,11,0,salsa,
2014,6,Florida,Bacillus cereus,,Suspected,,20,0,0,chicken suiza,chicken
2013,3,Oregon,Ciguatoxin,,Suspected,Private home/residence,2,0,0,"fish, bass",
2014,7,New York,Campylobacter jejuni,,Confirmed,Other (describe in remarks),8,0,0,raw milk,raw milk
2014,6,Texas,Cyclospora cayatenensis,,Confirmed,Restaurant - Sit-down dining,2,0,0,,
2014,6,Florida,,,,Restaurant - Sit-down dining,2,0,0,,
2014,6,Florida,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,7,0,0,,
2014,5,Kansas,,,,Restaurant - other or unknown type,3,0,0,,
2014,5,Tennessee,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Restaurant - Sit-down dining,3,0,0,,
2014,6,Ohio,Salmonella enterica; Salmonella enterica,"I 4,[5],12:i:-; I 4,[5],12:i:-",Confirmed; Suspected,Private home/residence,18,2,0,"pork, roasted",pork
2014,4,New York,Listeria monocytogenes,,Confirmed,Long-term care/nursing home/assisted living facility,2,2,2,,
2014,6,Florida,Campylobacter,,Suspected,Restaurant - Sit-down dining,4,1,0,,
2014,6,Florida,Norovirus,,Suspected,Restaurant - Sit-down dining,6,0,0,,
2014,6,Massachusetts,Salmonella enterica,Oranienburg,Confirmed,Restaurant - Sit-down dining,6,1,0,,
2014,5,Louisiana,Salmonella enterica,Montevideo,Confirmed,Restaurant - Sit-down dining,8,2,0,"crawfish/crayfish, unspecified",
2014,7,Mississippi,,,,,9,0,0,,
2014,6,Maryland,,,,Banquet Facility (food prepared and served on-site),8,0,0,,
2014,6,Minnesota,"Escherichia coli, Shiga toxin-producing",O111,Confirmed,Restaurant - Sit-down dining,15,4,0,cabbage,cabbage
2014,6,Illinois,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Sit-down dining,9,0,0,"chicken; salad, unspecified",
2014,6,Illinois,Salmonella enterica,Ohio,Confirmed,Restaurant - Sit-down dining; Grocery store,4,0,0,,
2014,7,Rhode Island,Clostridium perfringens,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0,0,"chicken, stew",
2014,7,Rhode Island,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,0,"sushi, various types",
2014,6,Ohio,Cryptosporidium unknown,,Suspected,Private home/residence,6,1,0,strawberries,
2014,6,Florida,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,0,,
2014,7,Florida,Salmonella enterica,Enteritidis,Suspected,Prison/jail,101,1,0,,
2014,5,Kansas,Norovirus Genogroup II,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,2,0,,
2014,6,Kansas,Clostridium perfringens,,Confirmed,Prison/jail,167,0,0,meat sauce,
2014,6,Connecticut,Salmonella enterica,,Confirmed,Restaurant - Sit-down dining,4,1,0,mango batido,
2014,7,Minnesota,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Caterer (food prepared off-site from where served),57,9,0,"potato salad; celery, unspecified",celery; celery
2014,6,Pennsylvania,Norovirus unknown,,Confirmed,Private home/residence; Grocery store,15,0,0,"chicken, fried; pasta salad",
2014,7,Texas,,,,,3,0,0,"gravy, beef","gravy, beef"
2014,5,Arizona,,,,Private home/residence; Grocery store,23,0,0,,
2014,7,Ohio,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),16,0,0,,
2014,7,Florida,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,2,0,0,,
2014,7,New York,,,,Restaurant - Sit-down dining,12,0,0,punch,
2014,7,Ohio,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Restaurant - Sit-down dining,16,0,0,,
2014,5,Michigan,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",9,0,0,,
2014,5,Michigan,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",4,0,0,,
2014,5,Michigan,,,,Restaurant - Sit-down dining,3,0,0,,
2014,5,Michigan,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",3,0,0,,
2014,6,Wisconsin,Norovirus Genogroup II,,Confirmed,Caterer (food prepared off-site from where served),21,0,0,fruit platter,blueberries; cantaloupe; honeydew melon; strawberries
2014,2,Wisconsin,Shigella sonnei,,Confirmed,Restaurant - Sit-down dining,6,0,0,,
2014,4,Michigan,,,,,7,0,0,,
2014,5,Georgia,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,0,,
2014,5,New York,Salmonella enterica,Infantis,Confirmed,Unknown,11,8,0,,
2014,6,Georgia,Norovirus Genogroup II,unknown,Suspected,Caterer (food prepared off-site from where served),5,0,0,,
2014,7,Ohio,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Restaurant - Sit-down dining,2,0,0,,
2014,3,Georgia,Norovirus Genogroup II,unknown,Confirmed,School/college/university,94,0,0,,
2014,4,Alaska,Salmonella enterica,Enteritidis,Confirmed,,9,0,0,,
2014,7,Alaska,Trichinella spiralis,,Confirmed,Camp,4,0,0,black bear meat,
2013,11,Texas,Clostridium botulinum,,Suspected,Private home/residence,4,4,0,turshi,
2014,7,New York,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,3,0,0,tuna sushi,tuna
2014,4,Wisconsin,Norovirus Genogroup I,GI_3B,Confirmed,Banquet Facility (food prepared and served on-site),22,0,0,fruit salad; cake,
2014,7,Rhode Island,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,0,tuna sushi,"fish, tuna"
2014,6,Michigan,Sapovirus,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Caterer (food prepared off-site from where served)",21,0,0,"sandwich, submarine",
2014,6,Texas,Campylobacter,,Suspected,Private home/residence,6,0,0,,
2014,5,Illinois,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4,0,0,,
2014,7,Illinois,Norovirus Genogroup I,GI_3,Confirmed,Restaurant - Sit-down dining,4,0,0,,
2014,7,Oklahoma,Salmonella enterica,Montevideo,Confirmed,Caterer (food prepared off-site from where served); Grocery store,30,0,0,,
2014,7,Ohio,Clostridium botulinum,,Confirmed,Private home/residence,2,2,0,pesto,
2014,7,Indiana,Norovirus Genogroup I,,Confirmed,Restaurant - Sit-down dining,21,0,0,,
2014,7,Florida,Ciguatoxin,,Confirmed,Restaurant - Sit-down dining,2,0,0,"fish, amberjack","fish, amberjack"
2014,7,Connecticut,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Camp,25,0,0,,
2014,8,Ohio,Norovirus,,Suspected,Restaurant - other or unknown type; Private home/residence,20,0,0,,
2014,6,Georgia,Salmonella enterica,Javiana,Confirmed,Private home/residence,10,3,0,egg salad/egg salad sandwich,
2014,7,Minnesota,Vibrio parahaemolyticus,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",6,0,0,"oysters, raw","oysters, raw"
2014,2,California,,,,School/college/university,5,0,0,"rice, unspecified (source unknown)",
2014,3,California,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,37,2,0,,
2014,6,California,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,9,0,0,"pizza, pepperoni (source unknown)",
2014,7,Texas,,,,,3,0,0,"eggs, unspecified",egg
2014,7,Florida,Salmonella enterica,Braenderup,Confirmed,Restaurant - other or unknown type,12,4,0,"steak (beef taco), cilantro,onions",
2014,7,Maryland,,,,Restaurant - Sit-down dining,2,0,0,broiled salmon with shrimp scampi,
2014,7,Minnesota,Vibrio parahaemolyticus; Vibrio other,,Confirmed; Suspected,Grocery store,5,0,0,"oysters, raw","oysters, raw"
2014,7,Virginia,,,,Restaurant - Sit-down dining,15,0,0,,
2014,7,Minnesota,Salmonella enterica,Miami,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,1,0,"romaine lettuce, unspecified",romaine lettuce
2014,7,Florida,Cleaning agents,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,0,coffee,coffee
2014,3,West Virginia,,,,Restaurant - Sit-down dining,39,0,0,,
2014,4,West Virginia,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,11,0,0,,
2014,6,West Virginia,Bacillus cereus,,Confirmed,Restaurant - Sit-down dining,52,0,0,cheese dip,
2014,8,Florida,Ciguatoxin,,Confirmed,Private home/residence,5,4,0,"fish, amberjack","fish, amberjack"
2014,8,Florida,Scombroid toxin,,Confirmed,,2,0,0,"fish, tuna dishes",tuna
2014,7,Connecticut,Other,,Confirmed,Restaurant - Sit-down dining,2,2,0,"scallops, fried; shrimp, fried",scallops; shrimp
2014,3,California,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,2,1,0,,
2014,6,Massachusetts,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,4,2,1,ground beef,ground beef
2014,2,California,Shigella sonnei,,Confirmed,Restaurant - Sit-down dining,8,0,0,,
2014,6,Nevada,Shigella flexneri,unknown,Suspected,Restaurant - Sit-down dining; Other (describe in remarks),13,1,0,,
2014,6,California,Norovirus unknown,,Confirmed,Caterer (food prepared off-site from where served),23,0,0,lettuce (source unknown),lettuce
2014,6,Utah,Norovirus,,Suspected,Restaurant - other or unknown type,8,0,0,,
2014,5,Utah,Campylobacter jejuni,,Confirmed,Other (describe in remarks),99,10,1,"milk, whole milk unpasteurized","milk, whole milk unpasteurized"
2014,7,Florida,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,6,0,0,,
2014,7,Pennsylvania,,,,Private home/residence; Camp,11,0,0,,
2014,7,Florida,Salmonella enterica,Enteritidis,Suspected,Prison/jail,10,0,0,,
2014,7,California,Other - Chemical/Toxin,,Suspected,Restaurant - Sit-down dining,3,0,0,,
2014,6,California,,,,Restaurant - Sit-down dining,3,0,0,,
2014,5,California,Norovirus unknown,,Suspected,Banquet Facility (food prepared and served on-site),19,0,0,,
2014,7,Pennsylvania,Norovirus unknown,,Confirmed,Caterer (food prepared off-site from where served),40,0,0,"sandwich, hoagie",
2014,7,Florida,,,,Restaurant - Sit-down dining,3,0,0,egg-in-muffin-style sandwich,egg
2014,8,Florida,,,,Restaurant - Sit-down dining,3,0,0,chicken dishes,
2014,7,Ohio,Campylobacter unknown,,Suspected,Private home/residence,3,0,0,"milk, unpasteurized",
2014,5,California,Salmonella enterica,Mbandaka,Confirmed,Unknown,18,7,0,"pork, carnitas",
2014,5,Missouri,,,,Restaurant - Sit-down dining,10,0,0,,
2014,7,Ohio,Campylobacter,,Confirmed,Private home/residence,2,0,0,raw ground beef,
2014,6,New York,Listeria monocytogenes,,Confirmed,Restaurant - Sit-down dining,2,2,0,,
2014,6,North Dakota,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Private home/residence; Other (describe in remarks),20,2,0,"pork, roasted",
2014,7,Louisiana,Salmonella enterica,Enteritidis,Confirmed,,5,2,0,,
